city,longitude,latitude,scientific_name,count
Overland Park,-94.9,39.0,Liquidambar styraciflua,57
Overland Park,-94.9,39.0,Pyrus calleryana,3
Overland Park,-94.9,39.0,Tilia cordata,2
Overland Park,-94.8,38.9,Others,175
Overland Park,-94.8,38.9,Acer platanoides,4
Overland Park,-94.8,38.9,Acer rubrum,3
Overland Park,-94.8,38.9,Fraxinus pennsylvanica,6
Overland Park,-94.8,38.9,Liquidambar styraciflua,12
Overland Park,-94.8,38.9,Pyrus calleryana,1
Overland Park,-94.8,38.9,Tilia cordata,3
Overland Park,-94.8,39.0,Others,623
Overland Park,-94.8,39.0,Acer platanoides,8
Overland Park,-94.8,39.0,Acer rubrum,26
Overland Park,-94.8,39.0,Fraxinus pennsylvanica,163
Overland Park,-94.8,39.0,Gleditsia triacanthos,6
Overland Park,-94.8,39.0,Liquidambar styraciflua,42
Overland Park,-94.8,39.0,Platanus acerifolia,25
Overland Park,-94.8,39.0,Pyrus calleryana,19
Overland Park,-94.8,39.0,Tilia cordata,3
Overland Park,-94.7,38.8,Others,1737
Overland Park,-94.7,38.8,Acer platanoides,16
Overland Park,-94.7,38.8,Acer rubrum,1056
Overland Park,-94.7,38.8,Fraxinus pennsylvanica,4
Overland Park,-94.7,38.8,Gleditsia triacanthos,35
Overland Park,-94.7,38.8,Liquidambar styraciflua,6
Overland Park,-94.7,38.8,Platanus acerifolia,38
Overland Park,-94.7,38.8,Prunus,5
Overland Park,-94.7,38.8,Pyrus calleryana,78
Overland Park,-94.7,38.8,Tilia cordata,90
Overland Park,-94.7,38.9,Others,11957
Overland Park,-94.7,38.9,Acer platanoides,373
Overland Park,-94.7,38.9,Acer rubrum,9905
Overland Park,-94.7,38.9,Fraxinus pennsylvanica,975
Overland Park,-94.7,38.9,Gleditsia triacanthos,719
Overland Park,-94.7,38.9,Lagerstroemia indica,1
Overland Park,-94.7,38.9,Liquidambar styraciflua,1171
Overland Park,-94.7,38.9,Platanus acerifolia,297
Overland Park,-94.7,38.9,Prunus,28
Overland Park,-94.7,38.9,Pyrus calleryana,949
Overland Park,-94.7,38.9,Tilia cordata,660
Overland Park,-94.7,39.0,Others,4975
Overland Park,-94.7,39.0,Acer platanoides,128
Overland Park,-94.7,39.0,Acer rubrum,664
Overland Park,-94.7,39.0,Fraxinus pennsylvanica,488
Overland Park,-94.7,39.0,Gleditsia triacanthos,98
Overland Park,-94.7,39.0,Liquidambar styraciflua,219
Overland Park,-94.7,39.0,Platanus acerifolia,77
Overland Park,-94.7,39.0,Prunus,14
Overland Park,-94.7,39.0,Pyrus calleryana,168
Overland Park,-94.7,39.0,Tilia cordata,79
Overland Park,-94.6,38.8,Others,902
Overland Park,-94.6,38.8,Acer platanoides,10
Overland Park,-94.6,38.8,Acer rubrum,469
Overland Park,-94.6,38.8,Gleditsia triacanthos,41
Overland Park,-94.6,38.8,Liquidambar styraciflua,60
Overland Park,-94.6,38.8,Prunus,4
Overland Park,-94.6,38.8,Pyrus calleryana,13
Overland Park,-94.6,38.8,Tilia cordata,10
Overland Park,-94.6,38.9,Others,1680
Overland Park,-94.6,38.9,Acer platanoides,10
Overland Park,-94.6,38.9,Acer rubrum,956
Overland Park,-94.6,38.9,Fraxinus pennsylvanica,72
Overland Park,-94.6,38.9,Gleditsia triacanthos,56
Overland Park,-94.6,38.9,Liquidambar styraciflua,334
Overland Park,-94.6,38.9,Platanus acerifolia,51
Overland Park,-94.6,38.9,Prunus,1
Overland Park,-94.6,38.9,Pyrus calleryana,121
Overland Park,-94.6,38.9,Tilia cordata,49
Overland Park,-94.6,39.0,Others,610
Overland Park,-94.6,39.0,Acer platanoides,6
Overland Park,-94.6,39.0,Acer rubrum,117
Overland Park,-94.6,39.0,Fraxinus pennsylvanica,114
Overland Park,-94.6,39.0,Gleditsia triacanthos,5
Overland Park,-94.6,39.0,Liquidambar styraciflua,82
Overland Park,-94.6,39.0,Platanus acerifolia,4
Overland Park,-94.6,39.0,Prunus,3
Overland Park,-94.6,39.0,Pyrus calleryana,4
Overland Park,-94.6,39.0,Tilia cordata,4
Pittsburgh,-80.1,40.4,Others,204
Pittsburgh,-80.1,40.4,Acer platanoides,110
Pittsburgh,-80.1,40.4,Acer rubrum,44
Pittsburgh,-80.1,40.4,Gleditsia triacanthos,26
Pittsburgh,-80.1,40.4,Liquidambar styraciflua,33
Pittsburgh,-80.1,40.4,Platanus acerifolia,17
Pittsburgh,-80.1,40.4,Prunus,4
Pittsburgh,-80.1,40.4,Pyrus calleryana,29
Pittsburgh,-80.1,40.4,Tilia cordata,61
Pittsburgh,-80.1,40.5,Others,120
Pittsburgh,-80.1,40.5,Acer platanoides,77
Pittsburgh,-80.1,40.5,Acer rubrum,87
Pittsburgh,-80.1,40.5,Fraxinus pennsylvanica,3
Pittsburgh,-80.1,40.5,Gleditsia triacanthos,24
Pittsburgh,-80.1,40.5,Liquidambar styraciflua,19
Pittsburgh,-80.1,40.5,Platanus acerifolia,22
Pittsburgh,-80.1,40.5,Prunus,1
Pittsburgh,-80.1,40.5,Pyrus calleryana,17
Pittsburgh,-80.1,40.5,Tilia cordata,70
Pittsburgh,-80.0,40.4,Others,4880
Pittsburgh,-80.0,40.4,Acer platanoides,812
Pittsburgh,-80.0,40.4,Acer rubrum,892
Pittsburgh,-80.0,40.4,Fraxinus pennsylvanica,48
Pittsburgh,-80.0,40.4,Gleditsia triacanthos,1714
Pittsburgh,-80.0,40.4,Liquidambar styraciflua,156
Pittsburgh,-80.0,40.4,Platanus acerifolia,735
Pittsburgh,-80.0,40.4,Prunus,132
Pittsburgh,-80.0,40.4,Pyrus calleryana,1066
Pittsburgh,-80.0,40.4,Tilia cordata,389
Pittsburgh,-80.0,40.5,Others,4222
Pittsburgh,-80.0,40.5,Acer platanoides,818
Pittsburgh,-80.0,40.5,Acer rubrum,753
Pittsburgh,-80.0,40.5,Fraxinus pennsylvanica,35
Pittsburgh,-80.0,40.5,Gleditsia triacanthos,847
Pittsburgh,-80.0,40.5,Liquidambar styraciflua,125
Pittsburgh,-80.0,40.5,Platanus acerifolia,494
Pittsburgh,-80.0,40.5,Prunus,152
Pittsburgh,-80.0,40.5,Pyrus calleryana,770
Pittsburgh,-80.0,40.5,Tilia cordata,413
Pittsburgh,-79.9,40.4,Others,5542
Pittsburgh,-79.9,40.4,Acer platanoides,834
Pittsburgh,-79.9,40.4,Acer rubrum,761
Pittsburgh,-79.9,40.4,Fraxinus pennsylvanica,76
Pittsburgh,-79.9,40.4,Gleditsia triacanthos,432
Pittsburgh,-79.9,40.4,Liquidambar styraciflua,267
Pittsburgh,-79.9,40.4,Platanus acerifolia,1306
Pittsburgh,-79.9,40.4,Prunus,153
Pittsburgh,-79.9,40.4,Pyrus calleryana,437
Pittsburgh,-79.9,40.4,Tilia cordata,688
Pittsburgh,-79.9,40.5,Others,5366
Pittsburgh,-79.9,40.5,Acer platanoides,1064
Pittsburgh,-79.9,40.5,Acer rubrum,885
Pittsburgh,-79.9,40.5,Fraxinus pennsylvanica,86
Pittsburgh,-79.9,40.5,Gleditsia triacanthos,1002
Pittsburgh,-79.9,40.5,Liquidambar styraciflua,292
Pittsburgh,-79.9,40.5,Platanus acerifolia,650
Pittsburgh,-79.9,40.5,Prunus,124
Pittsburgh,-79.9,40.5,Pyrus calleryana,650
Pittsburgh,-79.9,40.5,Tilia cordata,792
Portland,-122.8,45.5,Others,230
Portland,-122.8,45.5,Acer platanoides,27
Portland,-122.8,45.5,Acer rubrum,337
Portland,-122.8,45.5,Lagerstroemia indica,1
Portland,-122.8,45.5,Prunus,73
Portland,-122.8,45.6,Others,2860
Portland,-122.8,45.6,Acer platanoides,482
Portland,-122.8,45.6,Acer rubrum,296
Portland,-122.8,45.6,Gleditsia triacanthos,57
Portland,-122.8,45.6,Lagerstroemia indica,2
Portland,-122.8,45.6,Prunus,396
Portland,-122.7,45.4,Others,1183
Portland,-122.7,45.4,Acer platanoides,120
Portland,-122.7,45.4,Acer rubrum,163
Portland,-122.7,45.4,Gleditsia triacanthos,20
Portland,-122.7,45.4,Lagerstroemia indica,2
Portland,-122.7,45.4,Prunus,158
Portland,-122.7,45.5,Others,29639
Portland,-122.7,45.5,Acer platanoides,4637
Portland,-122.7,45.5,Acer rubrum,5371
Portland,-122.7,45.5,Gleditsia triacanthos,338
Portland,-122.7,45.5,Lagerstroemia indica,118
Portland,-122.7,45.5,Prunus,3872
Portland,-122.7,45.6,Others,27520
Portland,-122.7,45.6,Acer platanoides,3298
Portland,-122.7,45.6,Acer rubrum,1973
Portland,-122.7,45.6,Gleditsia triacanthos,292
Portland,-122.7,45.6,Lagerstroemia indica,119
Portland,-122.7,45.6,Prunus,4365
Portland,-122.6,45.5,Others,63713
Portland,-122.6,45.5,Acer platanoides,7792
Portland,-122.6,45.5,Acer rubrum,5408
Portland,-122.6,45.5,Gleditsia triacanthos,488
Portland,-122.6,45.5,Lagerstroemia indica,403
Portland,-122.6,45.5,Prunus,11679
Portland,-122.6,45.6,Others,13596
Portland,-122.6,45.6,Acer platanoides,1316
Portland,-122.6,45.6,Acer rubrum,707
Portland,-122.6,45.6,Gleditsia triacanthos,80
Portland,-122.6,45.6,Lagerstroemia indica,77
Portland,-122.6,45.6,Prunus,2434
Portland,-122.5,45.5,Others,13755
Portland,-122.5,45.5,Acer platanoides,1356
Portland,-122.5,45.5,Acer rubrum,960
Portland,-122.5,45.5,Gleditsia triacanthos,130
Portland,-122.5,45.5,Lagerstroemia indica,123
Portland,-122.5,45.5,Prunus,2405
Portland,-122.5,45.6,Others,1672
Portland,-122.5,45.6,Acer platanoides,181
Portland,-122.5,45.6,Acer rubrum,260
Portland,-122.5,45.6,Gleditsia triacanthos,7
Portland,-122.5,45.6,Lagerstroemia indica,7
Portland,-122.5,45.6,Prunus,253
Providence,-71.5,41.8,Others,493
Providence,-71.5,41.8,Acer platanoides,278
Providence,-71.5,41.8,Acer rubrum,66
Providence,-71.5,41.8,Fraxinus pennsylvanica,249
Providence,-71.5,41.8,Gleditsia triacanthos,112
Providence,-71.5,41.8,Liquidambar styraciflua,42
Providence,-71.5,41.8,Platanus acerifolia,101
Providence,-71.5,41.8,Prunus,28
Providence,-71.5,41.8,Pyrus calleryana,174
Providence,-71.5,41.8,Tilia cordata,19
Providence,-71.5,41.9,Others,21
Providence,-71.5,41.9,Acer platanoides,6
Providence,-71.5,41.9,Acer rubrum,4
Providence,-71.5,41.9,Fraxinus pennsylvanica,4
Providence,-71.5,41.9,Gleditsia triacanthos,8
Providence,-71.5,41.9,Liquidambar styraciflua,1
Providence,-71.5,41.9,Platanus acerifolia,8
Providence,-71.5,41.9,Prunus,1
Providence,-71.5,41.9,Pyrus calleryana,21
Providence,-71.5,41.9,Tilia cordata,2
Providence,-71.4,41.8,Others,7433
Providence,-71.4,41.8,Acer platanoides,2318
Providence,-71.4,41.8,Acer rubrum,1164
Providence,-71.4,41.8,Fraxinus pennsylvanica,1327
Providence,-71.4,41.8,Gleditsia triacanthos,1704
Providence,-71.4,41.8,Liquidambar styraciflua,216
Providence,-71.4,41.8,Platanus acerifolia,1532
Providence,-71.4,41.8,Prunus,475
Providence,-71.4,41.8,Pyrus calleryana,2252
Providence,-71.4,41.8,Tilia cordata,845
Providence,-71.4,41.9,Others,629
Providence,-71.4,41.9,Acer platanoides,247
Providence,-71.4,41.9,Acer rubrum,72
Providence,-71.4,41.9,Fraxinus pennsylvanica,71
Providence,-71.4,41.9,Gleditsia triacanthos,102
Providence,-71.4,41.9,Liquidambar styraciflua,6
Providence,-71.4,41.9,Platanus acerifolia,61
Providence,-71.4,41.9,Prunus,47
Providence,-71.4,41.9,Pyrus calleryana,150
Providence,-71.4,41.9,Tilia cordata,38
Rancho Cucamonga,-117.6,34.1,Others,29114
Rancho Cucamonga,-117.6,34.1,Acer rubrum,14
Rancho Cucamonga,-117.6,34.1,Gleditsia triacanthos,55
Rancho Cucamonga,-117.6,34.1,Lagerstroemia indica,7751
Rancho Cucamonga,-117.6,34.1,Liquidambar styraciflua,2072
Rancho Cucamonga,-117.6,34.1,Platanus acerifolia,3743
Rancho Cucamonga,-117.6,34.1,Pyrus calleryana,2039
Rancho Cucamonga,-117.6,34.2,Others,4323
Rancho Cucamonga,-117.6,34.2,Acer rubrum,3
Rancho Cucamonga,-117.6,34.2,Gleditsia triacanthos,5
Rancho Cucamonga,-117.6,34.2,Lagerstroemia indica,1154
Rancho Cucamonga,-117.6,34.2,Liquidambar styraciflua,426
Rancho Cucamonga,-117.6,34.2,Platanus acerifolia,261
Rancho Cucamonga,-117.6,34.2,Pyrus calleryana,208
Rancho Cucamonga,-117.5,34.1,Others,17366
Rancho Cucamonga,-117.5,34.1,Acer rubrum,2
Rancho Cucamonga,-117.5,34.1,Gleditsia triacanthos,3
Rancho Cucamonga,-117.5,34.1,Lagerstroemia indica,3234
Rancho Cucamonga,-117.5,34.1,Liquidambar styraciflua,1194
Rancho Cucamonga,-117.5,34.1,Platanus acerifolia,1201
Rancho Cucamonga,-117.5,34.1,Prunus,8
Rancho Cucamonga,-117.5,34.1,Pyrus calleryana,2204
Rancho Cucamonga,-117.5,34.2,Others,2415
Rancho Cucamonga,-117.5,34.2,Lagerstroemia indica,781
Rancho Cucamonga,-117.5,34.2,Liquidambar styraciflua,35
Rancho Cucamonga,-117.5,34.2,Platanus acerifolia,502
Rancho Cucamonga,-117.5,34.2,Pyrus calleryana,490
Rochester,-77.9,42.9,Acer rubrum,2
Rochester,-77.9,42.9,Others,4
Rochester,-77.7,43.1,Others,2298
Rochester,-77.7,43.1,Acer platanoides,532
Rochester,-77.7,43.1,Acer rubrum,116
Rochester,-77.7,43.1,Fraxinus pennsylvanica,117
Rochester,-77.7,43.1,Gleditsia triacanthos,258
Rochester,-77.7,43.1,Liquidambar styraciflua,28
Rochester,-77.7,43.1,Platanus acerifolia,157
Rochester,-77.7,43.1,Pyrus calleryana,29
Rochester,-77.7,43.1,Tilia cordata,173
Rochester,-77.7,43.2,Others,1001
Rochester,-77.7,43.2,Acer platanoides,535
Rochester,-77.7,43.2,Acer rubrum,52
Rochester,-77.7,43.2,Fraxinus pennsylvanica,90
Rochester,-77.7,43.2,Gleditsia triacanthos,224
Rochester,-77.7,43.2,Liquidambar styraciflua,27
Rochester,-77.7,43.2,Platanus acerifolia,37
Rochester,-77.7,43.2,Prunus,1
Rochester,-77.7,43.2,Pyrus calleryana,44
Rochester,-77.7,43.2,Tilia cordata,51
Rochester,-77.7,43.3,Others,258
Rochester,-77.7,43.3,Acer platanoides,26
Rochester,-77.7,43.3,Acer rubrum,3
Rochester,-77.7,43.3,Fraxinus pennsylvanica,31
Rochester,-77.7,43.3,Gleditsia triacanthos,10
Rochester,-77.7,43.3,Liquidambar styraciflua,5
Rochester,-77.7,43.3,Platanus acerifolia,29
Rochester,-77.7,43.3,Pyrus calleryana,6
Rochester,-77.7,43.3,Tilia cordata,19
Rochester,-77.6,42.5,Others,14
Rochester,-77.6,42.5,Gleditsia triacanthos,2
Rochester,-77.6,43.1,Others,7001
Rochester,-77.6,43.1,Acer platanoides,3184
Rochester,-77.6,43.1,Acer rubrum,466
Rochester,-77.6,43.1,Fraxinus pennsylvanica,745
Rochester,-77.6,43.1,Gleditsia triacanthos,1740
Rochester,-77.6,43.1,Liquidambar styraciflua,194
Rochester,-77.6,43.1,Platanus acerifolia,933
Rochester,-77.6,43.1,Prunus,7
Rochester,-77.6,43.1,Pyrus calleryana,82
Rochester,-77.6,43.1,Tilia cordata,1209
Rochester,-77.6,43.2,Others,13620
Rochester,-77.6,43.2,Acer platanoides,5725
Rochester,-77.6,43.2,Acer rubrum,1090
Rochester,-77.6,43.2,Fraxinus pennsylvanica,1355
Rochester,-77.6,43.2,Gleditsia triacanthos,3679
Rochester,-77.6,43.2,Liquidambar styraciflua,410
Rochester,-77.6,43.2,Platanus acerifolia,1539
Rochester,-77.6,43.2,Prunus,18
Rochester,-77.6,43.2,Pyrus calleryana,498
Rochester,-77.6,43.2,Tilia cordata,1676
Rochester,-77.6,43.3,Others,269
Rochester,-77.6,43.3,Acer platanoides,77
Rochester,-77.6,43.3,Acer rubrum,26
Rochester,-77.6,43.3,Fraxinus pennsylvanica,39
Rochester,-77.6,43.3,Gleditsia triacanthos,24
Rochester,-77.6,43.3,Platanus acerifolia,48
Rochester,-77.6,43.3,Pyrus calleryana,5
Rochester,-77.6,43.3,Tilia cordata,15
Rochester,-77.5,43.1,Others,1093
Rochester,-77.5,43.1,Acer platanoides,176
Rochester,-77.5,43.1,Acer rubrum,55
Rochester,-77.5,43.1,Fraxinus pennsylvanica,26
Rochester,-77.5,43.1,Gleditsia triacanthos,25
Rochester,-77.5,43.1,Platanus acerifolia,26
Rochester,-77.5,43.1,Prunus,1
Rochester,-77.5,43.1,Pyrus calleryana,1
Rochester,-77.5,43.1,Tilia cordata,9
Rochester,-77.5,43.2,Others,834
Rochester,-77.5,43.2,Acer platanoides,257
Rochester,-77.5,43.2,Acer rubrum,78
Rochester,-77.5,43.2,Fraxinus pennsylvanica,47
Rochester,-77.5,43.2,Gleditsia triacanthos,188
Rochester,-77.5,43.2,Liquidambar styraciflua,115
Rochester,-77.5,43.2,Platanus acerifolia,116
Rochester,-77.5,43.2,Pyrus calleryana,10
Rochester,-77.5,43.2,Tilia cordata,88
Rochester,-77.2,42.7,Acer platanoides,1
Rochester,-77.2,42.7,Gleditsia triacanthos,1
Rochester,-77.2,42.7,Others,2
Rochester,-77.0,42.6,Others,3
Rochester,-75.3,42.7,Others,16
Rochester,-75.3,42.7,Acer platanoides,19
Rochester,-74.3,41.8,Acer rubrum,1
Rochester,-74.3,41.8,Others,21
Rochester,-74.1,40.3,Acer platanoides,5
Rochester,-74.1,40.3,Others,20
Rochester,-74.1,40.3,Gleditsia triacanthos,1
Rochester,-74.1,40.3,Tilia cordata,2
Rochester,-74.0,40.7,Others,2206
Rochester,-74.0,40.7,Acer platanoides,432
Rochester,-74.0,40.7,Acer rubrum,94
Rochester,-74.0,40.7,Fraxinus pennsylvanica,43
Rochester,-74.0,40.7,Gleditsia triacanthos,142
Rochester,-74.0,40.7,Liquidambar styraciflua,7
Rochester,-74.0,40.7,Platanus acerifolia,78
Rochester,-74.0,40.7,Pyrus calleryana,8
Rochester,-74.0,40.7,Tilia cordata,81
Rochester,-74.0,40.8,Others,51
Rochester,-74.0,40.8,Acer platanoides,13
Rochester,-74.0,40.8,Gleditsia triacanthos,8
Rochester,-73.9,40.8,Acer platanoides,1
Rochester,-73.9,40.9,Acer platanoides,2
Rochester,-73.9,40.9,Acer rubrum,12
Rochester,-73.9,40.9,Others,51
Rochester,-73.9,40.9,Fraxinus pennsylvanica,1
Rochester,-73.9,40.9,Gleditsia triacanthos,3
Rochester,-73.9,40.9,Platanus acerifolia,6
Rochester,-73.9,40.9,Tilia cordata,6
Rochester,-73.5,42.2,Fraxinus pennsylvanica,1
Rochester,-73.5,42.2,Others,1
Sacramento,-121.6,38.2,Others,67
Sacramento,-121.6,38.2,Acer rubrum,3
Sacramento,-121.6,38.2,Lagerstroemia indica,3
Sacramento,-121.6,38.2,Liquidambar styraciflua,7
Sacramento,-121.6,38.2,Platanus acerifolia,38
Sacramento,-121.6,38.2,Pyrus calleryana,9
Sacramento,-121.6,38.4,Lagerstroemia indica,12
Sacramento,-121.6,38.5,Others,105
Sacramento,-121.6,38.5,Acer rubrum,2
Sacramento,-121.6,38.5,Lagerstroemia indica,25
Sacramento,-121.6,38.5,Liquidambar styraciflua,11
Sacramento,-121.6,38.5,Platanus acerifolia,16
Sacramento,-121.6,38.5,Pyrus calleryana,47
Sacramento,-121.6,38.6,Acer rubrum,26
Sacramento,-121.6,38.6,Others,37
Sacramento,-121.6,38.6,Lagerstroemia indica,14
Sacramento,-121.6,38.7,Acer rubrum,7
Sacramento,-121.6,38.7,Others,114
Sacramento,-121.6,38.7,Lagerstroemia indica,8
Sacramento,-121.6,38.7,Platanus acerifolia,17
Sacramento,-121.6,38.7,Pyrus calleryana,30
Sacramento,-121.5,38.4,Others,349
Sacramento,-121.5,38.4,Acer rubrum,3
Sacramento,-121.5,38.4,Lagerstroemia indica,38
Sacramento,-121.5,38.4,Platanus acerifolia,142
Sacramento,-121.5,38.4,Pyrus calleryana,118
Sacramento,-121.5,38.5,Others,9711
Sacramento,-121.5,38.5,Acer platanoides,39
Sacramento,-121.5,38.5,Acer rubrum,253
Sacramento,-121.5,38.5,Lagerstroemia indica,847
Sacramento,-121.5,38.5,Liquidambar styraciflua,265
Sacramento,-121.5,38.5,Platanus acerifolia,1995
Sacramento,-121.5,38.5,Prunus,118
Sacramento,-121.5,38.5,Pyrus calleryana,759
Sacramento,-121.5,38.6,Others,25446
Sacramento,-121.5,38.6,Acer platanoides,24
Sacramento,-121.5,38.6,Acer rubrum,856
Sacramento,-121.5,38.6,Lagerstroemia indica,1660
Sacramento,-121.5,38.6,Liquidambar styraciflua,1044
Sacramento,-121.5,38.6,Platanus acerifolia,7829
Sacramento,-121.5,38.6,Prunus,161
Sacramento,-121.5,38.6,Pyrus calleryana,1327
Sacramento,-121.5,38.7,Others,6202
Sacramento,-121.5,38.7,Acer platanoides,8
Sacramento,-121.5,38.7,Acer rubrum,385
Sacramento,-121.5,38.7,Lagerstroemia indica,259
Sacramento,-121.5,38.7,Liquidambar styraciflua,11
Sacramento,-121.5,38.7,Platanus acerifolia,1603
Sacramento,-121.5,38.7,Prunus,10
Sacramento,-121.5,38.7,Pyrus calleryana,1059
Sacramento,-121.4,38.3,Acer rubrum,19
Sacramento,-121.4,38.3,Others,237
Sacramento,-121.4,38.3,Lagerstroemia indica,13
Sacramento,-121.4,38.3,Platanus acerifolia,69
Sacramento,-121.4,38.3,Pyrus calleryana,12
Sacramento,-121.4,38.4,Others,1318
Sacramento,-121.4,38.4,Acer platanoides,2
Sacramento,-121.4,38.4,Acer rubrum,70
Sacramento,-121.4,38.4,Lagerstroemia indica,151
Sacramento,-121.4,38.4,Liquidambar styraciflua,5
Sacramento,-121.4,38.4,Platanus acerifolia,276
Sacramento,-121.4,38.4,Prunus,3
Sacramento,-121.4,38.4,Pyrus calleryana,58
Sacramento,-121.4,38.5,Others,4950
Sacramento,-121.4,38.5,Acer platanoides,2
Sacramento,-121.4,38.5,Acer rubrum,144
Sacramento,-121.4,38.5,Lagerstroemia indica,556
Sacramento,-121.4,38.5,Liquidambar styraciflua,332
Sacramento,-121.4,38.5,Platanus acerifolia,879
Sacramento,-121.4,38.5,Prunus,31
Sacramento,-121.4,38.5,Pyrus calleryana,329
Sacramento,-121.4,38.6,Others,7737
Sacramento,-121.4,38.6,Acer platanoides,4
Sacramento,-121.4,38.6,Acer rubrum,144
Sacramento,-121.4,38.6,Lagerstroemia indica,512
Sacramento,-121.4,38.6,Liquidambar styraciflua,199
Sacramento,-121.4,38.6,Platanus acerifolia,1081
Sacramento,-121.4,38.6,Prunus,204
Sacramento,-121.4,38.6,Pyrus calleryana,453
Sacramento,-121.4,38.7,Others,376
Sacramento,-121.4,38.7,Lagerstroemia indica,8
Sacramento,-121.4,38.7,Platanus acerifolia,2
Sacramento,-121.4,38.7,Prunus,1
Sacramento,-121.4,38.7,Pyrus calleryana,22
Sacramento,-121.3,38.2,Others,65
Sacramento,-121.3,38.2,Acer rubrum,1
Sacramento,-121.3,38.2,Lagerstroemia indica,11
Sacramento,-121.3,38.2,Liquidambar styraciflua,13
Sacramento,-121.3,38.2,Platanus acerifolia,45
Sacramento,-121.3,38.2,Pyrus calleryana,12
Sacramento,-121.3,38.3,Others,99
Sacramento,-121.3,38.3,Lagerstroemia indica,3
Sacramento,-121.3,38.3,Liquidambar styraciflua,16
Sacramento,-121.3,38.3,Platanus acerifolia,23
Sacramento,-121.3,38.3,Pyrus calleryana,7
Sacramento,-121.3,38.6,Others,1
Sacramento,-121.3,38.6,Platanus acerifolia,19
Sacramento,-121.2,38.7,Others,244
Sacramento,-121.2,38.7,Acer rubrum,7
Sacramento,-121.2,38.7,Lagerstroemia indica,17
Sacramento,-121.2,38.7,Liquidambar styraciflua,30
Sacramento,-121.2,38.7,Platanus acerifolia,42
Sacramento,-121.2,38.7,Pyrus calleryana,13
Sacramento,-119.9,36.3,Others,31
Sacramento,-119.9,36.3,Lagerstroemia indica,7
Sacramento,-119.9,36.3,Pyrus calleryana,11
Sacramento,-118.7,35.9,Others,40
Sacramento,-118.6,35.1,Others,2
Sacramento,-118.6,35.1,Platanus acerifolia,9
San Diego,-117.3,32.7,Others,1605
San Diego,-117.3,32.7,Lagerstroemia indica,2
San Diego,-117.3,32.7,Liquidambar styraciflua,44
San Diego,-117.3,32.7,Pyrus calleryana,14
San Diego,-117.3,32.8,Others,9776
San Diego,-117.3,32.8,Lagerstroemia indica,32
San Diego,-117.3,32.8,Liquidambar styraciflua,178
San Diego,-117.3,32.8,Pyrus calleryana,3
San Diego,-117.3,32.9,Others,1073
San Diego,-117.3,32.9,Liquidambar styraciflua,24
San Diego,-117.3,33.0,Others,282
San Diego,-117.3,33.0,Liquidambar styraciflua,11
San Diego,-117.2,32.7,Others,19385
San Diego,-117.2,32.7,Lagerstroemia indica,60
San Diego,-117.2,32.7,Liquidambar styraciflua,928
San Diego,-117.2,32.7,Platanus acerifolia,22
San Diego,-117.2,32.7,Pyrus calleryana,46
San Diego,-117.2,32.8,Others,30429
San Diego,-117.2,32.8,Lagerstroemia indica,98
San Diego,-117.2,32.8,Liquidambar styraciflua,1375
San Diego,-117.2,32.8,Platanus acerifolia,31
San Diego,-117.2,32.8,Pyrus calleryana,99
San Diego,-117.2,32.9,Others,18617
San Diego,-117.2,32.9,Lagerstroemia indica,83
San Diego,-117.2,32.9,Liquidambar styraciflua,1415
San Diego,-117.2,32.9,Platanus acerifolia,146
San Diego,-117.2,32.9,Pyrus calleryana,380
San Diego,-117.2,33.0,Others,4837
San Diego,-117.2,33.0,Lagerstroemia indica,3
San Diego,-117.2,33.0,Liquidambar styraciflua,1086
San Diego,-117.2,33.0,Platanus acerifolia,668
San Diego,-117.2,33.0,Pyrus calleryana,9
San Diego,-117.1,32.5,Others,479
San Diego,-117.1,32.5,Liquidambar styraciflua,19
San Diego,-117.1,32.5,Pyrus calleryana,160
San Diego,-117.1,32.6,Others,6458
San Diego,-117.1,32.6,Lagerstroemia indica,14
San Diego,-117.1,32.6,Liquidambar styraciflua,240
San Diego,-117.1,32.6,Pyrus calleryana,9
San Diego,-117.1,32.7,Others,27744
San Diego,-117.1,32.7,Lagerstroemia indica,631
San Diego,-117.1,32.7,Liquidambar styraciflua,801
San Diego,-117.1,32.7,Platanus acerifolia,13
San Diego,-117.1,32.7,Pyrus calleryana,414
San Diego,-117.1,32.8,Others,29047
San Diego,-117.1,32.8,Lagerstroemia indica,432
San Diego,-117.1,32.8,Liquidambar styraciflua,1666
San Diego,-117.1,32.8,Platanus acerifolia,1
San Diego,-117.1,32.8,Pyrus calleryana,128
San Diego,-117.1,32.9,Others,16160
San Diego,-117.1,32.9,Lagerstroemia indica,599
San Diego,-117.1,32.9,Liquidambar styraciflua,876
San Diego,-117.1,32.9,Platanus acerifolia,128
San Diego,-117.1,32.9,Pyrus calleryana,393
San Diego,-117.1,33.0,Others,13958
San Diego,-117.1,33.0,Lagerstroemia indica,84
San Diego,-117.1,33.0,Liquidambar styraciflua,736
San Diego,-117.1,33.0,Platanus acerifolia,897
San Diego,-117.1,33.0,Pyrus calleryana,127
San Diego,-117.1,33.1,Others,120
San Diego,-117.1,33.1,Liquidambar styraciflua,1
San Diego,-117.0,32.5,Others,578
San Diego,-117.0,32.5,Liquidambar styraciflua,27
San Diego,-117.0,32.5,Pyrus calleryana,5
San Diego,-117.0,32.6,Others,5418
San Diego,-117.0,32.6,Lagerstroemia indica,1
